,0,1,2
4079,1014,5,3
4080,1015,0,0
4081,1015,0,0
4082,1015,0,0
4083,1015,0,0
4084,1015,0,0
4085,1015,0,0
4086,1015,0,0
4087,1015,0,0
4088,1015,0,0
4089,1015,0,0
4090,1015,0,0
4091,1015,0,0
4092,1015,0,0
4093,1015,0,0
4094,1015,0,0
4095,1015,0,0
4096,1015,0,0
4097,1015,0,0
4098,1015,0,0
4099,1015,0,0
4100,1015,0,0
4101,1015,0,0
4102,1015,0,0
4103,1015,0,0
4104,1015,0,0
4105,1015,0,0
4106,1015,0,0
4107,1015,0,0
4108,1015,0,0
4109,1015,0,0
4110,1015,0,1
4111,1015,0,1
4112,1015,0,1
4113,1015,0,1
4114,1015,0,1
4115,1015,0,1
4116,1015,0,1
4117,1015,0,1
4118,1015,0,1
4119,1015,0,1
4120,1015,0,1
4121,1015,0,1
4122,1015,0,1
4123,1015,0,1
4124,1015,0,1
4125,1015,0,1
4126,1015,0,1
4127,1015,0,1
4128,1015,0,1
4129,1015,0,1
4130,1015,0,1
4131,1015,0,1
4132,1015,0,1
4133,1015,0,1
4134,1015,0,1
4135,1015,0,1
4136,1015,0,1
4137,1015,0,1
4138,1015,0,1
4139,1015,0,1
4140,1015,0,2
4141,1015,0,2
4142,1015,0,2
4143,1015,0,2
4144,1015,0,2
4145,1015,0,2
4146,1015,0,2
4147,1015,0,2
4148,1015,0,2
4149,1015,0,2
4150,1015,0,2
4151,1015,0,2
4152,1015,0,2
4153,1015,0,2
4154,1015,0,2
4155,1015,0,2
4156,1015,0,2
4157,1015,0,2
4158,1015,0,2
4159,1015,0,2
4160,1015,0,2
4161,1015,0,2
4162,1015,0,2
4163,1015,0,2
4164,1015,0,2
4165,1015,0,2
4166,1015,0,2
4167,1015,0,2
4168,1015,0,2
4169,1015,0,2
4170,1015,0,3
4171,1015,0,3
4172,1015,0,3
4173,1015,3,0
4174,1015,3,0
4175,1015,3,0
4176,1015,3,0
4177,1015,3,0
4178,1015,3,0
4179,1015,3,0
4180,1015,3,0
4181,1015,3,0
4182,1015,3,0
4183,1015,3,0
4184,1015,3,0
4185,1015,3,0
4186,1015,3,0
4187,1015,3,0
4188,1015,3,0
4189,1015,3,0
4190,1015,3,0
4191,1015,3,0
4192,1015,3,0
4193,1015,3,0
4194,1015,3,0
4195,1015,3,0
4196,1015,3,0
4197,1015,3,0
4198,1015,3,0
4199,1015,3,0
4200,1015,3,0
4201,1015,3,0
4202,1015,3,0
4203,1015,3,1
4204,1015,3,1
4205,1015,3,1
4206,1015,3,1
4207,1015,3,1
4208,1015,3,1
4209,1015,3,1
4210,1015,3,1
4211,1015,3,1
4212,1015,3,1
4213,1015,3,1
4214,1015,3,1
4215,1015,3,1
4216,1015,3,1
4217,1015,3,1
4218,1015,3,1
4219,1015,3,1
4220,1015,3,1
4221,1015,3,1
4222,1015,3,1
4223,1015,3,1
4224,1015,3,1
4225,1015,3,1
4226,1015,3,1
4227,1015,3,1
4228,1015,3,1
4229,1015,3,1
4230,1015,3,1
4231,1015,3,1
4232,1015,3,1
4233,1015,3,2
4234,1015,3,2
4235,1015,3,2
4236,1015,3,2
4237,1015,3,2
4238,1015,3,2
4239,1015,3,2
4240,1015,3,2
4241,1015,3,2
4242,1015,3,2
4243,1015,3,2
4244,1015,3,2
4245,1015,3,2
4246,1015,3,2
4247,1015,3,2
4248,1015,3,2
4249,1015,3,2
4250,1015,3,2
4251,1015,3,2
4252,1015,3,2
4253,1015,3,2
4254,1015,3,2
4255,1015,3,2
4256,1015,3,2
4257,1015,3,2
4258,1015,3,2
4259,1015,3,2
4260,1015,3,2
4261,1015,3,2
4262,1015,3,2
4263,1015,3,3
4264,1015,3,3
4265,1015,3,3
4266,1015,3,3
4267,1015,3,3
4268,1015,3,3
4269,1015,3,3
4270,1015,3,3
4271,1015,3,3
4272,1015,3,3
4273,1015,3,3
4274,1015,3,3
4275,1015,3,3
4276,1015,5,0
4277,1015,5,0
4278,1015,5,0
4279,1015,5,0
4280,1015,5,0
4281,1015,5,0
4282,1015,5,0
4283,1015,5,0
4284,1015,5,0
4285,1015,5,0
4286,1015,5,0
4287,1015,5,0
4288,1015,5,0
4289,1015,5,0
4290,1015,5,0
4291,1015,5,0
4292,1015,5,0
4293,1015,5,0
4294,1015,5,0
4295,1015,5,0
4296,1015,5,0
4297,1015,5,0
4298,1015,5,0
4299,1015,5,0
4300,1015,5,0
4301,1015,5,0
4302,1015,5,0
4303,1015,5,0
4304,1015,5,0
4305,1015,5,0
4306,1015,5,1
4307,1015,5,1
4308,1015,5,1
4309,1015,5,1
4310,1015,5,1
4311,1015,5,1
4312,1015,5,1
4313,1015,5,1
4314,1015,5,1
4315,1015,5,1
4316,1015,5,1
4317,1015,5,1
4318,1015,5,1
4319,1015,5,1
4320,1015,5,1
4321,1015,5,1
4322,1015,5,1
4323,1015,5,1
4324,1015,5,1
4325,1015,5,1
4326,1015,5,1
4327,1015,5,1
4328,1015,5,1
4329,1015,5,1
4330,1015,5,1
4331,1015,5,1
4332,1015,5,1
4333,1015,5,1
4334,1015,5,1
4335,1015,5,1
4336,1015,5,2
4337,1015,5,2
4338,1015,5,2
4339,1015,5,2
4340,1015,5,2
4341,1015,5,2
4342,1015,5,2
4343,1015,5,2
4344,1015,5,2
4345,1015,5,2
4346,1015,5,2
4347,1015,5,2
4348,1015,5,2
4349,1015,5,2
4350,1015,5,2
4351,1015,5,2
4352,1015,5,2
4353,1015,5,2
4354,1015,5,2
4355,1015,5,2
4356,1015,5,2
4357,1015,5,2
4358,1015,5,2
4359,1015,5,2
4360,1015,5,2
4361,1015,5,2
4362,1015,5,2
4363,1015,5,2
4364,1015,5,2
4365,1015,5,2
4366,1015,5,3
4367,1015,5,3
4368,1015,5,3
4369,1017,3,0
4370,1017,3,0
4371,1017,3,0
4372,1017,3,0
4373,1017,3,0
4374,1017,3,0
4375,1017,3,0
4376,1017,3,0
4377,1017,3,0
4378,1017,3,0
4379,1017,3,0
4380,1017,3,0
4381,1017,3,0
4382,1017,3,0
4383,1017,3,0
4384,1017,3,0
4385,1017,3,0
4386,1017,3,0
4387,1017,3,0
4388,1017,3,0
4389,1017,3,0
4390,1017,3,0
4391,1017,3,0
4392,1017,3,0
4393,1017,3,0
4394,1017,3,0
4395,1017,3,0
4396,1017,3,0
4397,1017,3,0
4398,1017,3,0
4399,1017,3,1
4400,1017,3,1
4401,1017,3,1
4402,1017,3,1
4403,1017,3,1
4404,1017,3,1
4405,1017,3,1
4406,1017,3,1
4407,1017,3,1
4408,1017,3,1
4409,1017,3,1
4410,1017,3,1
4411,1017,3,1
4412,1017,3,1
4413,1017,3,1
4414,1017,3,1
4415,1017,3,1
4416,1017,3,1
4417,1017,3,1
4418,1017,3,1
4419,1017,3,1
4420,1017,3,1
4421,1017,3,1
4422,1017,3,1
4423,1017,3,1
4424,1017,3,1
4425,1017,3,1
4426,1017,3,1
4427,1017,3,1
4428,1017,3,1
4429,1017,3,2
4430,1017,3,2
4431,1017,3,2
4432,1017,3,2
4433,1017,3,2
4434,1017,3,2
4435,1017,3,2
4436,1017,3,2
4437,1017,3,2
4438,1017,3,2
4439,1017,3,2
4440,1017,3,2
4441,1017,3,2
4442,1017,3,2
4443,1017,3,2
4444,1017,3,2
4445,1017,3,2
4446,1017,3,2
4447,1017,3,2
4448,1017,3,2
4449,1017,3,2
4450,1017,3,2
4451,1017,3,2
4452,1017,3,2
4453,1017,3,2
4454,1017,3,2
4455,1017,3,2
4456,1017,3,2
4457,1017,3,2
4458,1017,3,2
4459,1017,3,3
4460,1017,3,3
4461,1017,3,3
4462,1017,3,3
4463,1017,3,3
4464,1017,3,3
4465,1017,3,3
4466,1017,3,3
4467,1017,3,3
4468,1017,3,3
4469,1017,3,3
4470,1017,3,3
4471,1017,3,3
4472,1017,4,0
4473,1017,4,0
4474,1017,4,0
4475,1017,4,0
4476,1017,4,0
4477,1017,4,0
4478,1017,4,0
4479,1017,4,0
4480,1017,4,0
4481,1017,4,0
4482,1017,4,0
4483,1017,4,0
4484,1017,4,0
4485,1017,4,0
4486,1017,4,0
4487,1017,4,0
4488,1017,4,0
4489,1017,4,0
4490,1017,4,0
4491,1017,4,0
4492,1017,4,0
4493,1017,4,0
4494,1017,4,0
4495,1017,4,0
4496,1017,4,0
4497,1017,4,0
4498,1017,4,0
4499,1017,4,0
4500,1017,4,0
4501,1017,4,0
4502,1017,4,1
4503,1017,4,1
4504,1017,4,1
4505,1017,4,1
4506,1017,4,1
4507,1017,4,1
4508,1017,4,1
4509,1017,4,1
4510,1017,4,1
4511,1017,4,1
4512,1017,4,1
4513,1017,4,1
4514,1017,4,1
4515,1017,4,1
4516,1017,4,1
4517,1017,4,1
4518,1017,4,1
4519,1017,4,1
4520,1017,4,1
4521,1017,4,1
4522,1017,4,1
4523,1017,4,1
4524,1017,4,1
4525,1017,4,1
4526,1017,4,1
4527,1017,4,1
4528,1017,4,1
4529,1017,4,1
4530,1017,4,1
4531,1017,4,1
4532,1017,4,2
4533,1017,4,2
4534,1017,4,2
4535,1017,4,2
4536,1017,4,2
4537,1017,4,2
4538,1017,4,2
4539,1017,4,2
4540,1017,4,2
4541,1017,4,2
4542,1017,4,2
4543,1017,4,2
4544,1017,4,2
4545,1017,4,2
4546,1017,4,2
4547,1017,4,2
4548,1017,4,2
4549,1017,4,2
4550,1017,4,2
4551,1017,4,2
4552,1017,4,2
4553,1017,4,2
4554,1017,4,2
4555,1017,4,2
4556,1017,4,2
4557,1017,4,2
4558,1017,4,2
4559,1017,4,2
4560,1017,4,2
4561,1017,4,2
4562,1017,4,3
4563,1017,4,3
4564,1017,4,3
4565,1017,4,3
4566,1017,4,3
4567,1017,4,3
4568,1017,4,3
4569,1017,5,0
4570,1017,5,0
4571,1017,5,0
4572,1017,5,0
4573,1017,5,0
4574,1017,5,0
4575,1017,5,0
4576,1017,5,0
4577,1017,5,0
4578,1017,5,0
4579,1017,5,0
4580,1017,5,0
4581,1017,5,0
4582,1017,5,0
4583,1017,5,0
4584,1017,5,0
4585,1017,5,0
4586,1017,5,0
4587,1017,5,0
4588,1017,5,0
4589,1017,5,0
4590,1017,5,0
4591,1017,5,0
4592,1017,5,0
4593,1017,5,0
4594,1017,5,0
4595,1017,5,0
4596,1017,5,0
4597,1017,5,0
4598,1017,5,0
4599,1017,5,1
4600,1017,5,1
4601,1017,5,1
4602,1017,5,1
4603,1017,5,1
4604,1017,5,1
4605,1017,5,1
4606,1017,5,1
4607,1017,5,1
4608,1017,5,1
4609,1017,5,1
4610,1017,5,1
4611,1017,5,1
4612,1017,5,1
4613,1017,5,1
4614,1017,5,1
4615,1017,5,1
4616,1017,5,1
4617,1017,5,1
4618,1017,5,1
4619,1017,5,1
4620,1017,5,1
4621,1017,5,1
4622,1017,5,1
4623,1017,5,1
4624,1017,5,1
4625,1017,5,1
4626,1017,5,1
4627,1017,5,1
4628,1017,5,1
4629,1017,5,2
4630,1017,5,2
4631,1017,5,2
4632,1017,5,2
4633,1017,5,2
4634,1017,5,2
4635,1017,5,2
4636,1017,5,2
4637,1017,5,2
4638,1017,5,2
4639,1017,5,2
4640,1017,5,2
4641,1017,5,2
4642,1017,5,2
4643,1017,5,2
4644,1017,5,2
4645,1017,5,2
4646,1017,5,2
4647,1017,5,2
4648,1017,5,2
4649,1017,5,2
4650,1017,5,2
4651,1017,5,2
4652,1017,5,2
4653,1017,5,2
4654,1017,5,2
4655,1017,5,2
4656,1017,5,2
4657,1017,5,2
4658,1017,5,2
4659,1017,5,3
4660,1017,5,3
4661,1017,5,3
4662,1018,2,0
4663,1018,2,0
4664,1018,2,0
4665,1018,2,0
4666,1018,2,0
4667,1018,2,0
4668,1018,2,0
4669,1018,2,0
4670,1018,2,0
4671,1018,2,0
4672,1018,2,0
4673,1018,2,0
4674,1018,2,0
4675,1018,2,0
4676,1018,2,0
4677,1018,2,0
4678,1018,2,0
4679,1018,2,0
4680,1018,2,0
4681,1018,2,0
4682,1018,2,0
4683,1018,2,0
4684,1018,2,0
4685,1018,2,0
4686,1018,2,0
4687,1018,2,0
4688,1018,2,0
4689,1018,2,0
4690,1018,2,0
4691,1018,2,0
4692,1018,2,1
4693,1018,2,1
4694,1018,2,1
4695,1018,2,1
4696,1018,2,1
4697,1018,2,1
4698,1018,2,1
4699,1018,2,1
4700,1018,2,1
4701,1018,2,1
4702,1018,2,1
4703,1018,2,1
4704,1018,2,1
4705,1018,2,1
4706,1018,2,1
4707,1018,2,1
4708,1018,2,1
4709,1018,2,1
4710,1018,2,1
4711,1018,2,1
4712,1018,2,1
4713,1018,2,1
4714,1018,2,1
4715,1018,2,1
4716,1018,2,1
4717,1018,2,1
4718,1018,2,1
4719,1018,2,1
4720,1018,2,1
4721,1018,2,1
4722,1018,2,2
4723,1018,2,2
4724,1018,2,2
4725,1018,2,2
4726,1018,2,2
4727,1018,2,2
4728,1018,2,2
4729,1018,2,2
4730,1018,2,2
4731,1018,2,2
4732,1018,2,2
4733,1018,2,2
4734,1018,2,2
4735,1018,2,2
4736,1018,2,2
4737,1018,2,2
4738,1018,2,2
4739,1018,2,2
4740,1018,2,2
4741,1018,2,2
4742,1018,2,2
4743,1018,2,2
4744,1018,2,2
4745,1018,2,2
4746,1018,2,2
4747,1018,2,2
4748,1018,2,2
4749,1018,2,2
4750,1018,2,2
4751,1018,2,2
4752,1018,2,3
4753,1018,2,3
4754,1018,2,3
4755,1018,2,3
4756,1018,2,3
4757,1018,2,3
4758,1018,2,3
4759,1018,2,3
4760,1018,2,3
4761,1018,2,3
4762,1018,2,3
4763,1018,2,3
4764,1018,2,3
4765,1018,2,3
4766,1018,2,3
4767,1018,2,3
4768,1018,2,3
4769,1018,2,3
4770,1018,2,3
4771,1018,2,3
4772,1018,2,3
4773,1018,2,3
4774,1018,2,3
4775,1018,2,3
4776,1018,2,3
4777,1018,2,3
4778,1018,4,0
4779,1018,4,0
4780,1018,4,0
4781,1018,4,0
4782,1018,4,0
4783,1018,4,0
4784,1018,4,0
4785,1018,4,0
4786,1018,4,0
4787,1018,4,0
4788,1018,4,0
4789,1018,4,0
4790,1018,4,0
4791,1018,4,0
4792,1018,4,0
4793,1018,4,0
4794,1018,4,0
4795,1018,4,0
4796,1018,4,0
4797,1018,4,0
4798,1018,4,0
4799,1018,4,0
4800,1018,4,0
4801,1018,4,0
4802,1018,4,0
4803,1018,4,0
4804,1018,4,0
4805,1018,4,0
4806,1018,4,0
4807,1018,4,0
4808,1018,4,1
4809,1018,4,1
4810,1018,4,1
4811,1018,4,1
4812,1018,4,1
4813,1018,4,1
4814,1018,4,1
4815,1018,4,1
4816,1018,4,1
4817,1018,4,1
4818,1018,4,1
4819,1018,4,1
4820,1018,4,1
4821,1018,4,1
4822,1018,4,1
4823,1018,4,1
4824,1018,4,1
4825,1018,4,1
4826,1018,4,1
4827,1018,4,1
4828,1018,4,1
4829,1018,4,1
4830,1018,4,1
4831,1018,4,1
4832,1018,4,1
4833,1018,4,1
4834,1018,4,1
4835,1018,4,1
4836,1018,4,1
4837,1018,4,1
4838,1018,4,2
4839,1018,4,2
4840,1018,4,2
4841,1018,4,2
4842,1018,4,2
4843,1018,4,2
4844,1018,4,2
4845,1018,4,2
4846,1018,4,2
4847,1018,4,2
4848,1018,4,2
4849,1018,4,2
4850,1018,4,2
4851,1018,4,2
4852,1018,4,2
4853,1018,4,2
4854,1018,4,2
4855,1018,4,2
4856,1018,4,2
4857,1018,4,2
4858,1018,4,2
4859,1018,4,2
4860,1018,4,2
4861,1018,4,2
4862,1018,4,2
4863,1018,4,2
4864,1018,4,2
4865,1018,4,2
4866,1018,4,2
4867,1018,4,2
4868,1018,4,3
4869,1018,4,3
4870,1018,4,3
4871,1018,4,3
4872,1018,4,3
4873,1018,4,3
4874,1018,4,3
4875,1018,5,0
4876,1018,5,0
4877,1018,5,0
4878,1018,5,0
4879,1018,5,0
4880,1018,5,0
4881,1018,5,0
4882,1018,5,0
4883,1018,5,0
4884,1018,5,0
4885,1018,5,0
4886,1018,5,0
4887,1018,5,0
4888,1018,5,0
4889,1018,5,0
4890,1018,5,0
4891,1018,5,0
4892,1018,5,0
4893,1018,5,0
4894,1018,5,0
4895,1018,5,0
4896,1018,5,0
4897,1018,5,0
4898,1018,5,0
4899,1018,5,0
4900,1018,5,0
4901,1018,5,0
4902,1018,5,0
4903,1018,5,0
4904,1018,5,0
4905,1018,5,1
4906,1018,5,1
4907,1018,5,1
4908,1018,5,1
4909,1018,5,1
4910,1018,5,1
4911,1018,5,1
4912,1018,5,1
4913,1018,5,1
4914,1018,5,1
4915,1018,5,1
4916,1018,5,1
4917,1018,5,1
4918,1018,5,1
4919,1018,5,1
4920,1018,5,1
4921,1018,5,1
4922,1018,5,1
4923,1018,5,1
4924,1018,5,1
4925,1018,5,1
4926,1018,5,1
4927,1018,5,1
4928,1018,5,1
4929,1018,5,1
4930,1018,5,1
4931,1018,5,1
4932,1018,5,1
4933,1018,5,1
4934,1018,5,1
4935,1018,5,2
4936,1018,5,2
4937,1018,5,2
4938,1018,5,2
4939,1018,5,2
4940,1018,5,2
4941,1018,5,2
4942,1018,5,2
4943,1018,5,2
4944,1018,5,2
4945,1018,5,2
4946,1018,5,2
4947,1018,5,2
4948,1018,5,2
4949,1018,5,2
4950,1018,5,2
4951,1018,5,2
4952,1018,5,2
4953,1018,5,2
4954,1018,5,2
4955,1018,5,2
4956,1018,5,2
4957,1018,5,2
4958,1018,5,2
4959,1018,5,2
4960,1018,5,2
4961,1018,5,2
4962,1018,5,2
4963,1018,5,2
4964,1018,5,2
4965,1018,5,3
4966,1018,5,3
4967,1019,4,0
4968,1019,4,0
4969,1019,4,0
4970,1019,4,0
4971,1019,4,0
4972,1019,4,0
4973,1019,4,0
4974,1019,4,0
4975,1019,4,0
4976,1019,4,0
4977,1019,4,0
4978,1019,4,0
4979,1019,4,0
4980,1019,4,0
4981,1019,4,0
4982,1019,4,0
4983,1019,4,0
4984,1019,4,0
4985,1019,4,0
4986,1019,4,0
4987,1019,4,0
4988,1019,4,0
4989,1019,4,0
4990,1019,4,0
4991,1019,4,0
4992,1019,4,0
4993,1019,4,0
4994,1019,4,0
4995,1019,4,0
4996,1019,4,0
4997,1019,4,1
4998,1019,4,1
4999,1019,4,1
5000,1019,4,1
5001,1019,4,1
5002,1019,4,1
5003,1019,4,1
5004,1019,4,1
5005,1019,4,1
5006,1019,4,1
5007,1019,4,1
5008,1019,4,1
5009,1019,4,1
5010,1019,4,1
5011,1019,4,1
5012,1019,4,1
5013,1019,4,1
5014,1019,4,1
5015,1019,4,1
5016,1019,4,1
5017,1019,4,1
5018,1019,4,1
5019,1019,4,1
5020,1019,4,1
5021,1019,4,1
5022,1019,4,1
5023,1019,4,1
5024,1019,4,1
5025,1019,4,1
5026,1019,4,1
5027,1019,4,2
5028,1019,4,2
5029,1019,4,2
5030,1019,4,2
5031,1019,4,2
5032,1019,4,2
5033,1019,4,2
5034,1019,4,2
5035,1019,4,2
5036,1019,4,2
5037,1019,4,2
5038,1019,4,2
5039,1019,4,2
5040,1019,4,2
5041,1019,4,2
5042,1019,4,2
5043,1019,4,2
5044,1019,4,2
5045,1019,4,2
5046,1019,4,2
5047,1019,4,2
5048,1019,4,2
5049,1019,4,2
5050,1019,4,2
5051,1019,4,2
5052,1019,4,2
5053,1019,4,2
5054,1019,4,2
5055,1019,4,2
5056,1019,4,2
5057,1019,4,3
5058,1019,4,3
5059,1019,4,3
5060,1019,4,3
5061,1019,4,3
5062,1019,4,3
5063,1020,1,0
5064,1020,1,0
5065,1020,1,0
5066,1020,1,0
5067,1020,1,0
5068,1020,1,0
5069,1020,1,0
5070,1020,1,0
5071,1020,1,0
5072,1020,1,0
5073,1020,1,0
5074,1020,1,0
5075,1020,1,0
5076,1020,1,0
5077,1020,1,0
5078,1020,1,0
5079,1020,1,0
5080,1020,1,0
5081,1020,1,0
5082,1020,1,0
5083,1020,1,0
5084,1020,1,0
5085,1020,1,0
5086,1020,1,0
5087,1020,1,0
5088,1020,1,0
5089,1020,1,0
5090,1020,1,0
5091,1020,1,0
5092,1020,1,0
5093,1020,1,1
5094,1020,1,1
5095,1020,1,1
5096,1020,1,1
5097,1020,1,1
5098,1020,1,1
5099,1020,1,1
5100,1020,1,1
5101,1020,1,1
5102,1020,1,1
5103,1020,1,1
5104,1020,1,1
5105,1020,1,1
5106,1020,1,1
5107,1020,1,1
5108,1020,1,1
5109,1020,1,1
5110,1020,1,1
5111,1020,1,1
5112,1020,1,1
5113,1020,1,1
5114,1020,1,1
5115,1020,1,1
5116,1020,1,1
5117,1020,1,1
5118,1020,1,1
5119,1020,1,1
5120,1020,1,1
5121,1020,1,1
5122,1020,1,1
5123,1020,1,2
5124,1020,1,2
5125,1020,1,2
5126,1020,1,2
5127,1020,1,2
5128,1020,1,2
5129,1020,1,2
5130,1020,1,2
5131,1020,1,2
5132,1020,1,2
5133,1020,1,2
5134,1020,1,2
5135,1020,1,2
5136,1020,1,2
5137,1020,1,2
5138,1020,1,2
5139,1020,1,2
5140,1020,1,2
5141,1020,1,2
5142,1020,1,2
5143,1020,1,2
5144,1020,1,2
5145,1020,1,2
5146,1020,1,2
5147,1020,1,2
5148,1020,1,2
5149,1020,1,2
5150,1020,1,2
5151,1020,1,2
5152,1020,1,2
5153,1020,1,3
5154,1020,1,3
5155,1020,1,3
5156,1020,1,3
5157,1020,1,3
5158,1020,1,3
5159,1020,1,3
5160,1020,3,0
5161,1020,3,0
5162,1020,3,0
5163,1020,3,0
5164,1020,3,0
5165,1020,3,0
5166,1020,3,0
5167,1020,3,0
5168,1020,3,0
5169,1020,3,0
5170,1020,3,0
5171,1020,3,0
5172,1020,3,0
5173,1020,3,0
5174,1020,3,0
5175,1020,3,0
5176,1020,3,0
5177,1020,3,0
5178,1020,3,0
5179,1020,3,0
5180,1020,3,0
5181,1020,3,0
5182,1020,3,0
5183,1020,3,0
5184,1020,3,0
5185,1020,3,0
5186,1020,3,0
5187,1020,3,0
5188,1020,3,0
5189,1020,3,0
5190,1020,3,1
5191,1020,3,1
5192,1020,3,1
5193,1020,3,1
5194,1020,3,1
5195,1020,3,1
5196,1020,3,1
5197,1020,3,1
5198,1020,3,1
5199,1020,3,1
5200,1020,3,1
5201,1020,3,1
5202,1020,3,1
5203,1020,3,1
5204,1020,3,1
5205,1020,3,1
5206,1020,3,1
5207,1020,3,1
5208,1020,3,1
5209,1020,3,1
5210,1020,3,1
5211,1020,3,1
5212,1020,3,1
5213,1020,3,1
5214,1020,3,1
5215,1020,3,1
5216,1020,3,1
5217,1020,3,1
5218,1020,3,1
5219,1020,3,1
5220,1020,3,2
5221,1020,3,2
5222,1020,3,2
5223,1020,3,2
5224,1020,3,2
5225,1020,3,2
5226,1020,3,2
5227,1020,3,2
5228,1020,3,2
5229,1020,3,2
5230,1020,3,2
5231,1020,3,2
5232,1020,3,2
5233,1020,3,2
5234,1020,3,2
5235,1020,3,2
5236,1020,3,2
5237,1020,3,2
5238,1020,3,2
5239,1020,3,2
5240,1020,3,2
5241,1020,3,2
5242,1020,3,2
5243,1020,3,2
5244,1020,3,2
5245,1020,3,2
5246,1020,3,2
5247,1020,3,2
5248,1020,3,2
5249,1020,3,2
5250,1020,3,3
5251,1020,3,3
5252,1020,3,3
5253,1020,3,3
5254,1020,3,3
5255,1020,3,3
5256,1020,3,3
5257,1020,3,3
5258,1020,3,3
5259,1020,3,3
5260,1020,3,3
5261,1020,3,3
5262,1020,5,0
5263,1020,5,0
5264,1020,5,0
5265,1020,5,0
5266,1020,5,0
5267,1020,5,0
5268,1020,5,0
5269,1020,5,0
5270,1020,5,0
5271,1020,5,0
5272,1020,5,0
5273,1020,5,0
5274,1020,5,0
5275,1020,5,0
5276,1020,5,0
5277,1020,5,0
5278,1020,5,0
5279,1020,5,0
5280,1020,5,0
5281,1020,5,0
5282,1020,5,0
5283,1020,5,0
5284,1020,5,0
5285,1020,5,0
5286,1020,5,0
5287,1020,5,0
5288,1020,5,0
5289,1020,5,0
5290,1020,5,0
5291,1020,5,0
5292,1020,5,1
5293,1020,5,1
5294,1020,5,1
5295,1020,5,1
5296,1020,5,1
5297,1020,5,1
5298,1020,5,1
5299,1020,5,1
5300,1020,5,1
5301,1020,5,1
5302,1020,5,1
5303,1020,5,1
5304,1020,5,1
5305,1020,5,1
5306,1020,5,1
5307,1020,5,1
5308,1020,5,1
5309,1020,5,1
5310,1020,5,1
5311,1020,5,1
5312,1020,5,1
5313,1020,5,1
5314,1020,5,1
5315,1020,5,1
5316,1020,5,1
5317,1020,5,1
5318,1020,5,1
5319,1020,5,1
5320,1020,5,1
5321,1020,5,1
5322,1020,5,2
5323,1020,5,2
5324,1020,5,2
5325,1020,5,2
5326,1020,5,2
5327,1020,5,2
5328,1020,5,2
5329,1020,5,2
5330,1020,5,2
5331,1020,5,2
5332,1020,5,2
5333,1020,5,2
5334,1020,5,2
5335,1020,5,2
5336,1020,5,2
5337,1020,5,2
5338,1020,5,2
5339,1020,5,2
5340,1020,5,2
5341,1020,5,2
5342,1020,5,2
5343,1020,5,2
5344,1020,5,2
5345,1020,5,2
5346,1020,5,2
5347,1020,5,2
5348,1020,5,2
5349,1020,5,2
5350,1020,5,2
5351,1020,5,2
5352,1020,5,3
5353,1020,5,3
5354,1021,3,0
5355,1021,3,0
5356,1021,3,0
5357,1021,3,0
5358,1021,3,0
5359,1021,3,0
5360,1021,3,0
5361,1021,3,0
5362,1021,3,0
5363,1021,3,0
5364,1021,3,0
5365,1021,3,0
5366,1021,3,0
5367,1021,3,0
5368,1021,3,0
5369,1021,3,0
5370,1021,3,0
5371,1021,3,0
5372,1021,3,0
5373,1021,3,0
5374,1021,3,0
5375,1021,3,0
5376,1021,3,0
5377,1021,3,0
5378,1021,3,0
5379,1021,3,0
5380,1021,3,0
5381,1021,3,0
5382,1021,3,0
5383,1021,3,0
5384,1021,3,1
5385,1021,3,1
5386,1021,3,1
5387,1021,3,1
5388,1021,3,1
5389,1021,3,1
5390,1021,3,1
5391,1021,3,1
5392,1021,3,1
5393,1021,3,1
5394,1021,3,1
5395,1021,3,1
5396,1021,3,1
5397,1021,3,1
5398,1021,3,1
5399,1021,3,1
5400,1021,3,1
5401,1021,3,1
5402,1021,3,1
5403,1021,3,1
5404,1021,3,1
5405,1021,3,1
5406,1021,3,1
5407,1021,3,1
5408,1021,3,1
5409,1021,3,1
5410,1021,3,1
5411,1021,3,1
5412,1021,3,1
5413,1021,3,1
5414,1021,3,2
5415,1021,3,2
5416,1021,3,2
5417,1021,3,2
5418,1021,3,2
5419,1021,3,2
5420,1021,3,2
5421,1021,3,2
5422,1021,3,2
5423,1021,3,2
5424,1021,3,2
5425,1021,3,2
5426,1021,3,2
5427,1021,3,2
5428,1021,3,2
5429,1021,3,2
5430,1021,3,2
5431,1021,3,2
5432,1021,3,2
5433,1021,3,2
5434,1021,3,2
5435,1021,3,2
5436,1021,3,2
5437,1021,3,2
5438,1021,3,2
5439,1021,3,2
5440,1021,3,2
5441,1021,3,2
5442,1021,3,2
5443,1021,3,2
5444,1021,3,3
5445,1021,3,3
5446,1021,3,3
5447,1021,3,3
5448,1021,3,3
5449,1021,3,3
5450,1021,3,3
5451,1021,3,3
5452,1021,3,3
5453,1021,3,3
5454,1021,3,3
5455,1021,3,3
5456,1021,3,3
5457,1021,4,0
5458,1021,4,0
5459,1021,4,0
5460,1021,4,0
5461,1021,4,0
5462,1021,4,0
5463,1021,4,0
5464,1021,4,0
5465,1021,4,0
5466,1021,4,0
5467,1021,4,0
5468,1021,4,0
5469,1021,4,0
5470,1021,4,0
5471,1021,4,0
5472,1021,4,0
5473,1021,4,0
5474,1021,4,0
5475,1021,4,0
5476,1021,4,0
5477,1021,4,0
