,0,1,2,3,4
2579,109_222,False,none,4,3
2580,109_222,False,none,5,0
2581,109_222,False,none,5,1
2582,109_222,False,none,5,2
2583,109_222,False,none,5,3
2584,110_145,False,none,1,0
2585,110_145,False,none,1,1
2586,110_145,False,none,1,2
2587,110_145,False,none,1,3
2588,110_145,False,none,2,0
2589,110_145,False,none,2,1
2590,110_145,False,none,2,2
2591,110_145,False,none,2,3
2592,110_145,False,none,4,0
2593,110_145,False,none,4,1
2594,110_145,False,none,4,2
2595,110_145,False,none,4,3
2596,110_145,False,none,5,0
2597,110_145,False,none,5,1
2598,110_145,False,none,5,2
2599,110_145,False,none,5,3
2600,110_209,False,none,1,0
2601,110_209,False,none,1,1
2602,110_209,False,none,1,2
2603,110_209,False,none,1,3
2604,110_209,False,none,2,0
2605,110_209,False,none,2,1
2606,110_209,False,none,2,2
2607,110_209,False,none,2,3
2608,110_209,False,none,4,0
2609,110_209,False,none,4,1
2610,110_209,False,none,4,2
2611,110_209,False,none,4,3
2612,110_209,False,none,5,0
2613,110_209,False,none,5,1
2614,110_209,False,none,5,2
2615,110_209,False,none,5,3
2616,110_111,False,none,1,0
2617,110_111,False,none,1,1
2618,110_111,False,none,1,2
2619,110_111,False,none,1,3
2620,110_111,False,none,4,0
2621,110_111,False,none,4,1
2622,110_111,False,none,4,2
2623,110_111,False,none,4,3
2624,110_111,False,none,5,0
2625,110_111,False,none,5,1
2626,110_111,False,none,5,2
2627,110_111,False,none,5,3
2628,110_329,False,none,1,0
2629,110_329,False,none,1,1
2630,110_329,False,none,1,2
2631,110_329,False,none,1,3
2632,110_329,False,none,4,0
2633,110_329,False,none,4,1
2634,110_329,False,none,4,2
2635,110_329,False,none,4,3
2636,110_329,False,none,5,0
2637,110_329,False,none,5,1
2638,110_329,False,none,5,2
2639,110_329,False,none,5,3
2640,110_128,False,none,1,0
2641,110_128,False,none,1,1
2642,110_128,False,none,1,2
2643,110_128,False,none,1,3
2644,110_128,False,none,2,0
2645,110_128,False,none,2,1
2646,110_128,False,none,2,2
2647,110_128,False,none,2,3
2648,110_128,False,none,4,0
2649,110_128,False,none,4,1
2650,110_128,False,none,4,2
2651,110_128,False,none,4,3
2652,110_128,False,none,5,0
2653,110_128,False,none,5,1
2654,110_128,False,none,5,2
2655,110_128,False,none,5,3
2656,110_307,False,none,1,0
2657,110_307,False,none,1,1
2658,110_307,False,none,1,2
2659,110_307,False,none,1,3
2660,110_307,False,none,2,0
2661,110_307,False,none,2,1
2662,110_307,False,none,2,2
2663,110_307,False,none,2,3
2664,110_307,False,none,4,0
2665,110_307,False,none,4,1
2666,110_307,False,none,4,2
2667,110_307,False,none,4,3
2668,110_307,False,none,5,0
2669,110_307,False,none,5,1
2670,110_307,False,none,5,2
2671,110_307,False,none,5,3
2672,110_127,False,none,1,0
2673,110_127,False,none,1,1
2674,110_127,False,none,1,2
2675,110_127,False,none,1,3
2676,110_127,False,none,2,0
2677,110_127,False,none,2,1
2678,110_127,False,none,2,2
2679,110_127,False,none,2,3
2680,110_127,False,none,4,0
2681,110_127,False,none,4,1
2682,110_127,False,none,4,2
2683,110_127,False,none,4,3
2684,110_127,False,none,5,0
2685,110_127,False,none,5,1
2686,110_127,False,none,5,2
2687,110_127,False,none,5,3
2688,110_216,False,none,2,0
2689,110_216,False,none,2,1
2690,110_216,False,none,2,2
2691,110_216,False,none,2,3
2692,110_216,False,none,4,0
2693,110_216,False,none,4,1
2694,110_216,False,none,4,2
2695,110_216,False,none,4,3
2696,110_216,False,none,5,0
2697,110_216,False,none,5,1
2698,110_216,False,none,5,2
2699,110_216,False,none,5,3
2700,110_226,False,none,1,0
2701,110_226,False,none,1,1
2702,110_226,False,none,1,2
2703,110_226,False,none,1,3
2704,110_226,False,none,2,0
2705,110_226,False,none,2,1
2706,110_226,False,none,2,2
2707,110_226,False,none,2,3
2708,110_226,False,none,4,0
2709,110_226,False,none,4,1
2710,110_226,False,none,4,2
2711,110_226,False,none,4,3
2712,110_226,False,none,5,0
2713,110_226,False,none,5,1
2714,110_226,False,none,5,2
2715,110_226,False,none,5,3
2716,110_137,False,none,2,0
2717,110_137,False,none,2,1
2718,110_137,False,none,2,2
2719,110_137,False,none,2,3
2720,110_137,False,none,4,0
2721,110_137,False,none,4,1
2722,110_137,False,none,4,2
2723,110_137,False,none,4,3
2724,110_123,False,none,1,0
2725,110_123,False,none,1,1
2726,110_123,False,none,1,2
2727,110_123,False,none,1,3
2728,110_123,False,none,2,0
2729,110_123,False,none,2,1
2730,110_123,False,none,2,2
2731,110_123,False,none,2,3
2732,110_123,False,none,4,0
2733,110_123,False,none,4,1
2734,110_123,False,none,4,2
2735,110_123,False,none,4,3
2736,110_123,False,none,5,0
2737,110_123,False,none,5,1
2738,110_123,False,none,5,2
2739,110_123,False,none,5,3
2740,111_145,False,none,0,0
2741,111_145,False,none,0,1
2742,111_145,False,none,0,2
2743,111_145,False,none,0,3
2744,111_145,False,none,1,0
2745,111_145,False,none,1,1
2746,111_145,False,none,1,2
2747,111_145,False,none,1,3
2748,111_145,False,none,3,0
2749,111_145,False,none,3,1
2750,111_145,False,none,3,2
2751,111_145,False,none,3,3
2752,111_145,False,none,4,0
2753,111_145,False,none,4,1
2754,111_145,False,none,4,2
2755,111_145,False,none,4,3
2756,111_145,False,none,5,0
2757,111_145,False,none,5,1
2758,111_145,False,none,5,2
2759,111_145,False,none,5,3
2760,111_240,False,none,0,0
2761,111_240,False,none,0,1
2762,111_240,False,none,0,2
2763,111_240,False,none,0,3
2764,111_240,False,none,1,0
2765,111_240,False,none,1,1
2766,111_240,False,none,1,2
2767,111_240,False,none,1,3
2768,111_240,False,none,3,0
2769,111_240,False,none,3,1
2770,111_240,False,none,3,2
2771,111_240,False,none,3,3
2772,111_240,False,none,4,0
2773,111_240,False,none,4,1
2774,111_240,False,none,4,2
2775,111_240,False,none,4,3
2776,111_240,False,none,5,0
2777,111_240,False,none,5,1
2778,111_240,False,none,5,2
2779,111_240,False,none,5,3
2780,112_201,False,none,1,0
2781,112_201,False,none,1,1
2782,112_201,False,none,1,2
2783,112_201,False,none,1,3
2784,112_201,False,none,3,0
2785,112_201,False,none,3,1
2786,112_201,False,none,3,2
2787,112_201,False,none,3,3
2788,112_201,False,none,4,0
2789,112_201,False,none,4,1
2790,112_201,False,none,4,2
2791,112_201,False,none,4,3
2792,112_201,False,none,5,0
2793,112_201,False,none,5,1
2794,112_201,False,none,5,2
2795,112_201,False,none,5,3
2796,112_307,False,none,0,0
2797,112_307,False,none,0,1
2798,112_307,False,none,0,2
2799,112_307,False,none,0,3
2800,112_307,False,none,1,0
2801,112_307,False,none,1,1
2802,112_307,False,none,1,2
2803,112_307,False,none,1,3
2804,112_307,False,none,3,0
2805,112_307,False,none,3,1
2806,112_307,False,none,3,2
2807,112_307,False,none,3,3
2808,112_307,False,none,4,0
2809,112_307,False,none,4,1
2810,112_307,False,none,4,2
2811,112_307,False,none,4,3
2812,112_307,False,none,5,0
2813,112_307,False,none,5,1
2814,112_307,False,none,5,2
2815,112_307,False,none,5,3
2816,112_139,False,none,0,0
2817,112_139,False,none,0,1
2818,112_139,False,none,0,2
2819,112_139,False,none,0,3
2820,112_139,False,none,1,0
2821,112_139,False,none,1,1
2822,112_139,False,none,1,2
2823,112_139,False,none,1,3
2824,112_139,False,none,3,0
2825,112_139,False,none,3,1
2826,112_139,False,none,3,2
2827,112_139,False,none,3,3
2828,112_139,False,none,4,0
2829,112_139,False,none,4,1
2830,112_139,False,none,4,2
2831,112_139,False,none,4,3
2832,112_218,False,none,0,0
2833,112_218,False,none,0,1
2834,112_218,False,none,0,2
2835,112_218,False,none,0,3
2836,112_218,False,none,1,0
2837,112_218,False,none,1,1
2838,112_218,False,none,1,2
2839,112_218,False,none,1,3
2840,112_218,False,none,3,0
2841,112_218,False,none,3,1
2842,112_218,False,none,3,2
2843,112_218,False,none,3,3
2844,112_218,False,none,4,0
2845,112_218,False,none,4,1
2846,112_218,False,none,4,2
2847,112_218,False,none,4,3
2848,112_218,False,none,5,0
2849,112_218,False,none,5,1
2850,112_218,False,none,5,2
2851,112_218,False,none,5,3
2852,112_131,False,none,0,0
2853,112_131,False,none,0,1
2854,112_131,False,none,0,2
2855,112_131,False,none,0,3
2856,112_131,False,none,1,0
2857,112_131,False,none,1,1
2858,112_131,False,none,1,2
2859,112_131,False,none,1,3
2860,112_131,False,none,3,0
2861,112_131,False,none,3,1
2862,112_131,False,none,3,2
2863,112_131,False,none,3,3
2864,112_131,False,none,4,0
2865,112_131,False,none,4,1
2866,112_131,False,none,4,2
2867,112_131,False,none,4,3
2868,112_131,False,none,5,0
2869,112_131,False,none,5,1
2870,112_131,False,none,5,2
2871,112_131,False,none,5,3
2872,112_241,False,none,0,0
2873,112_241,False,none,0,1
2874,112_241,False,none,0,2
2875,112_241,False,none,0,3
2876,112_241,False,none,1,0
2877,112_241,False,none,1,1
2878,112_241,False,none,1,2
2879,112_241,False,none,1,3
2880,112_241,False,none,3,0
2881,112_241,False,none,3,1
2882,112_241,False,none,3,2
2883,112_241,False,none,3,3
2884,112_241,False,none,4,0
2885,112_241,False,none,4,1
2886,112_241,False,none,4,2
2887,112_241,False,none,4,3
2888,112_241,False,none,5,0
2889,112_241,False,none,5,1
2890,112_241,False,none,5,2
2891,112_241,False,none,5,3
2892,112_237,False,none,0,0
2893,112_237,False,none,0,1
2894,112_237,False,none,0,2
2895,112_237,False,none,0,3
2896,112_237,False,none,1,0
2897,112_237,False,none,1,1
2898,112_237,False,none,1,2
2899,112_237,False,none,1,3
2900,112_237,False,none,3,0
2901,112_237,False,none,3,1
2902,112_237,False,none,3,2
2903,112_237,False,none,3,3
2904,112_237,False,none,4,0
2905,112_237,False,none,4,1
2906,112_237,False,none,4,2
2907,112_237,False,none,4,3
2908,112_237,False,none,5,0
2909,112_237,False,none,5,1
2910,112_237,False,none,5,2
2911,112_237,False,none,5,3
2912,112_146,False,none,0,0
2913,112_146,False,none,0,1
2914,112_146,False,none,0,2
2915,112_146,False,none,0,3
2916,112_146,False,none,1,0
2917,112_146,False,none,1,1
2918,112_146,False,none,1,2
2919,112_146,False,none,1,3
2920,112_146,False,none,3,0
2921,112_146,False,none,3,1
2922,112_146,False,none,3,2
2923,112_146,False,none,3,3
2924,112_146,False,none,4,0
2925,112_146,False,none,4,1
2926,112_146,False,none,4,2
2927,112_146,False,none,4,3
2928,112_146,False,none,5,0
2929,112_146,False,none,5,1
2930,112_146,False,none,5,2
2931,112_146,False,none,5,3
2932,112_143,False,none,0,0
2933,112_143,False,none,0,1
2934,112_143,False,none,0,2
2935,112_143,False,none,0,3
2936,112_143,False,none,1,0
2937,112_143,False,none,1,1
2938,112_143,False,none,1,2
2939,112_143,False,none,1,3
2940,112_143,False,none,3,0
2941,112_143,False,none,3,1
2942,112_143,False,none,3,2
2943,112_143,False,none,3,3
2944,112_143,False,none,4,0
2945,112_143,False,none,4,1
2946,112_143,False,none,4,2
2947,112_143,False,none,4,3
2948,112_143,False,none,5,0
2949,112_143,False,none,5,1
2950,112_143,False,none,5,2
2951,112_143,False,none,5,3
2952,112_303,False,none,0,0
2953,112_303,False,none,0,1
2954,112_303,False,none,0,2
2955,112_303,False,none,0,3
2956,112_303,False,none,1,0
2957,112_303,False,none,1,1
2958,112_303,False,none,1,2
2959,112_303,False,none,1,3
2960,112_303,False,none,3,0
2961,112_303,False,none,3,1
2962,112_303,False,none,3,2
2963,112_303,False,none,3,3
2964,112_303,False,none,4,0
2965,112_303,False,none,4,1
2966,112_303,False,none,4,2
2967,112_303,False,none,4,3
2968,112_215,False,none,0,0
2969,112_215,False,none,0,1
2970,112_215,False,none,0,2
2971,112_215,False,none,0,3
2972,112_215,False,none,1,0
2973,112_215,False,none,1,1
2974,112_215,False,none,1,2
2975,112_215,False,none,1,3
2976,112_215,False,none,3,0
2977,112_215,False,none,3,1
2978,112_215,False,none,3,2
2979,112_215,False,none,3,3
2980,112_215,False,none,4,0
2981,112_215,False,none,4,1
2982,112_215,False,none,4,2
2983,112_215,False,none,4,3
2984,112_215,False,none,5,0
2985,112_215,False,none,5,1
2986,112_215,False,none,5,2
2987,112_215,False,none,5,3
2988,113_222,False,none,0,0
2989,113_222,False,none,0,1
2990,113_222,False,none,0,2
2991,113_222,False,none,0,3
2992,113_222,False,none,2,0
2993,113_222,False,none,2,1
2994,113_222,False,none,2,2
2995,113_222,False,none,2,3
2996,113_222,False,none,3,0
2997,113_222,False,none,3,1
2998,113_222,False,none,3,2
2999,113_222,False,none,3,3
3000,113_222,False,none,4,0
3001,113_222,False,none,4,1
3002,113_222,False,none,4,2
3003,113_222,False,none,4,3
3004,113_222,False,none,5,0
3005,113_222,False,none,5,1
3006,113_222,False,none,5,2
3007,113_222,False,none,5,3
3008,113_139,False,none,0,0
3009,113_139,False,none,0,1
3010,113_139,False,none,0,2
3011,113_139,False,none,0,3
3012,113_139,False,none,1,0
3013,113_139,False,none,1,1
3014,113_139,False,none,1,2
3015,113_139,False,none,1,3
3016,113_139,False,none,2,0
3017,113_139,False,none,2,1
3018,113_139,False,none,2,2
3019,113_139,False,none,2,3
3020,113_139,False,none,3,0
3021,113_139,False,none,3,1
3022,113_139,False,none,3,2
3023,113_139,False,none,3,3
3024,113_139,False,none,4,0
3025,113_139,False,none,4,1
3026,113_139,False,none,4,2
3027,113_139,False,none,4,3
3028,114_140,False,none,0,0
3029,114_140,False,none,0,1
3030,114_140,False,none,0,2
3031,114_140,False,none,0,3
3032,114_140,False,none,1,0
3033,114_140,False,none,1,1
3034,114_140,False,none,1,2
3035,114_140,False,none,1,3
3036,114_140,False,none,2,0
3037,114_140,False,none,2,1
3038,114_140,False,none,2,2
3039,114_140,False,none,2,3
3040,114_140,False,none,3,0
3041,114_140,False,none,3,1
3042,114_140,False,none,3,2
3043,114_140,False,none,3,3
3044,114_140,False,none,4,0
3045,114_140,False,none,4,1
3046,114_140,False,none,4,2
3047,114_140,False,none,4,3
3048,114_240,False,none,0,0
3049,114_240,False,none,0,1
3050,114_240,False,none,0,2
3051,114_240,False,none,0,3
3052,114_240,False,none,1,0
3053,114_240,False,none,1,1
3054,114_240,False,none,1,2
3055,114_240,False,none,1,3
3056,114_240,False,none,2,0
3057,114_240,False,none,2,1
3058,114_240,False,none,2,2
3059,114_240,False,none,2,3
3060,114_240,False,none,3,0
3061,114_240,False,none,3,1
3062,114_240,False,none,3,2
3063,114_240,False,none,3,3
3064,114_240,False,none,4,0
3065,114_240,False,none,4,1
3066,114_240,False,none,4,2
3067,114_240,False,none,4,3
3068,114_240,False,none,5,0
3069,114_240,False,none,5,1
3070,114_240,False,none,5,2
3071,114_240,False,none,5,3
3072,115_229,False,none,0,0
3073,115_229,False,none,0,1
3074,115_229,False,none,0,2
3075,115_229,False,none,0,3
3076,115_229,False,none,2,0
3077,115_229,False,none,2,1
3078,115_229,False,none,2,2
3079,115_229,False,none,2,3
3080,115_229,False,none,3,0
3081,115_229,False,none,3,1
3082,115_229,False,none,3,2
3083,115_229,False,none,3,3
3084,115_229,False,none,4,0
3085,115_229,False,none,4,1
3086,115_229,False,none,4,2
3087,115_229,False,none,4,3
3088,115_229,False,none,5,0
3089,115_229,False,none,5,1
3090,115_229,False,none,5,2
3091,115_229,False,none,5,3
3092,115_126,False,none,0,0
3093,115_126,False,none,0,1
3094,115_126,False,none,0,2
3095,115_126,False,none,0,3
3096,115_126,False,none,2,0
3097,115_126,False,none,2,1
3098,115_126,False,none,2,2
3099,115_126,False,none,2,3
3100,115_126,False,none,3,0
3101,115_126,False,none,3,1
3102,115_126,False,none,3,2
3103,115_126,False,none,3,3
3104,115_126,False,none,4,0
3105,115_126,False,none,4,1
3106,115_126,False,none,4,2
3107,115_126,False,none,4,3
3108,115_126,False,none,5,0
3109,115_126,False,none,5,1
3110,115_126,False,none,5,2
3111,115_126,False,none,5,3
3112,115_132,False,none,0,0
3113,115_132,False,none,0,1
3114,115_132,False,none,0,2
3115,115_132,False,none,0,3
3116,115_132,False,none,2,0
3117,115_132,False,none,2,1
3118,115_132,False,none,2,2
3119,115_132,False,none,2,3
3120,115_132,False,none,3,0
3121,115_132,False,none,3,1
3122,115_132,False,none,3,2
3123,115_132,False,none,3,3
3124,115_132,False,none,4,0
3125,115_132,False,none,4,1
3126,115_132,False,none,4,2
3127,115_132,False,none,4,3
3128,115_132,False,none,5,0
3129,115_132,False,none,5,1
3130,115_132,False,none,5,2
3131,115_132,False,none,5,3
3132,115_324,False,none,0,0
3133,115_324,False,none,0,1
3134,115_324,False,none,0,2
3135,115_324,False,none,0,3
3136,115_324,False,none,2,0
3137,115_324,False,none,2,1
3138,115_324,False,none,2,2
3139,115_324,False,none,2,3
3140,115_324,False,none,3,0
3141,115_324,False,none,3,1
3142,115_324,False,none,3,2
3143,115_324,False,none,3,3
3144,115_324,False,none,4,0
3145,115_324,False,none,4,1
3146,115_324,False,none,4,2
3147,115_324,False,none,4,3
3148,115_324,False,none,5,0
3149,115_324,False,none,5,1
3150,115_324,False,none,5,2
3151,115_324,False,none,5,3
3152,115_235,False,none,0,0
3153,115_235,False,none,0,1
3154,115_235,False,none,0,2
3155,115_235,False,none,0,3
3156,115_235,False,none,2,0
3157,115_235,False,none,2,1
3158,115_235,False,none,2,2
3159,115_235,False,none,2,3
3160,115_235,False,none,3,0
3161,115_235,False,none,3,1
3162,115_235,False,none,3,2
3163,115_235,False,none,3,3
3164,115_235,False,none,4,0
3165,115_235,False,none,4,1
3166,115_235,False,none,4,2
3167,115_235,False,none,4,3
3168,115_235,False,none,5,0
3169,115_235,False,none,5,1
3170,115_235,False,none,5,2
3171,115_235,False,none,5,3
3172,115_304,False,none,3,0
3173,115_304,False,none,3,1
3174,115_304,False,none,3,2
3175,115_304,False,none,3,3
3176,115_304,False,none,5,0
3177,115_304,False,none,5,1
3178,115_304,False,none,5,2
3179,115_304,False,none,5,3
3180,115_224,False,none,0,0
3181,115_224,False,none,0,1
3182,115_224,False,none,0,2
3183,115_224,False,none,0,3
3184,115_224,False,none,2,0
3185,115_224,False,none,2,1
3186,115_224,False,none,2,2
3187,115_224,False,none,2,3
3188,115_224,False,none,3,0
3189,115_224,False,none,3,1
3190,115_224,False,none,3,2
3191,115_224,False,none,3,3
3192,115_224,False,none,4,0
3193,115_224,False,none,4,1
3194,115_224,False,none,4,2
3195,115_224,False,none,4,3
3196,115_224,False,none,5,0
3197,115_224,False,none,5,1
3198,115_224,False,none,5,2
3199,115_224,False,none,5,3
3200,115_114,False,none,0,0
3201,115_114,False,none,0,1
3202,115_114,False,none,0,2
3203,115_114,False,none,0,3
3204,115_114,False,none,2,0
3205,115_114,False,none,2,1
3206,115_114,False,none,2,2
3207,115_114,False,none,2,3
3208,115_114,False,none,3,0
3209,115_114,False,none,3,1
3210,115_114,False,none,3,2
3211,115_114,False,none,3,3
3212,115_114,False,none,4,0
3213,115_114,False,none,4,1
3214,115_114,False,none,4,2
3215,115_114,False,none,4,3
3216,115_114,False,none,5,0
3217,115_114,False,none,5,1
3218,115_114,False,none,5,2
3219,115_114,False,none,5,3
3220,115_118,False,none,2,0
3221,115_118,False,none,2,1
3222,115_118,False,none,2,2
3223,115_118,False,none,2,3
3224,115_118,False,none,3,0
3225,115_118,False,none,3,1
3226,115_118,False,none,3,2
3227,115_118,False,none,3,3
3228,115_236,False,none,0,0
3229,115_236,False,none,0,1
3230,115_236,False,none,0,2
3231,115_236,False,none,0,3
3232,115_236,False,none,2,0
3233,115_236,False,none,2,1
3234,115_236,False,none,2,2
3235,115_236,False,none,2,3
3236,115_236,False,none,3,0
3237,115_236,False,none,3,1
3238,115_236,False,none,3,2
3239,115_236,False,none,3,3
3240,115_236,False,none,4,0
3241,115_236,False,none,4,1
3242,115_236,False,none,4,2
3243,115_236,False,none,4,3
3244,115_122,False,none,0,0
3245,115_122,False,none,0,1
3246,115_122,False,none,0,2
3247,115_122,False,none,0,3
3248,115_122,False,none,2,0
3249,115_122,False,none,2,1
3250,115_122,False,none,2,2
3251,115_122,False,none,2,3
3252,115_122,False,none,3,0
3253,115_122,False,none,3,1
3254,115_122,False,none,3,2
3255,115_122,False,none,3,3
3256,115_122,False,none,4,0
3257,115_122,False,none,4,1
3258,115_122,False,none,4,2
3259,115_122,False,none,4,3
3260,115_122,False,none,5,0
3261,115_122,False,none,5,1
3262,115_122,False,none,5,2
3263,115_122,False,none,5,3
3264,116_306,False,none,0,0
3265,116_306,False,none,0,1
3266,116_306,False,none,0,2
3267,116_306,False,none,0,3
3268,116_306,False,none,2,0
3269,116_306,False,none,2,1
3270,116_306,False,none,2,2
3271,116_306,False,none,2,3
3272,116_306,False,none,4,0
3273,116_306,False,none,4,1
3274,116_306,False,none,4,2
3275,116_306,False,none,4,3
3276,116_306,False,none,5,0
3277,116_306,False,none,5,1
3278,116_306,False,none,5,2
3279,116_306,False,none,5,3
3280,116_121,False,none,0,0
3281,116_121,False,none,0,1
3282,116_121,False,none,0,2
3283,116_121,False,none,0,3
3284,116_121,False,none,1,0
3285,116_121,False,none,1,1
3286,116_121,False,none,1,2
3287,116_121,False,none,1,3
3288,116_121,False,none,2,0
3289,116_121,False,none,2,1
3290,116_121,False,none,2,2
3291,116_121,False,none,2,3
3292,116_121,False,none,3,0
3293,116_121,False,none,3,1
3294,116_121,False,none,3,2
3295,116_121,False,none,3,3
3296,116_121,False,none,4,0
3297,116_121,False,none,4,1
3298,116_121,False,none,4,2
3299,116_121,False,none,4,3
3300,116_121,False,none,5,0
3301,116_121,False,none,5,1
3302,116_121,False,none,5,2
3303,116_121,False,none,5,3
3304,116_230,False,none,0,0
3305,116_230,False,none,0,1
3306,116_230,False,none,0,2
3307,116_230,False,none,0,3
3308,116_230,False,none,1,0
3309,116_230,False,none,1,1
3310,116_230,False,none,1,2
3311,116_230,False,none,1,3
3312,116_230,False,none,2,0
3313,116_230,False,none,2,1
3314,116_230,False,none,2,2
3315,116_230,False,none,2,3
3316,116_230,False,none,3,0
3317,116_230,False,none,3,1
3318,116_230,False,none,3,2
3319,116_230,False,none,3,3
3320,116_230,False,none,4,0
3321,116_230,False,none,4,1
3322,116_230,False,none,4,2
3323,116_230,False,none,4,3
3324,116_230,False,none,5,0
3325,116_230,False,none,5,1
3326,116_230,False,none,5,2
3327,116_230,False,none,5,3
3328,116_104,False,none,0,0
3329,116_104,False,none,0,1
3330,116_104,False,none,0,2
3331,116_104,False,none,0,3
3332,116_104,False,none,1,0
3333,116_104,False,none,1,1
3334,116_104,False,none,1,2
3335,116_104,False,none,1,3
3336,116_104,False,none,2,0
3337,116_104,False,none,2,1
3338,116_104,False,none,2,2
3339,116_104,False,none,2,3
3340,116_104,False,none,3,0
3341,116_104,False,none,3,1
3342,116_104,False,none,3,2
3343,116_104,False,none,3,3
3344,116_104,False,none,4,0
3345,116_104,False,none,4,1
3346,116_104,False,none,4,2
3347,116_104,False,none,4,3
3348,116_104,False,none,5,0
3349,116_104,False,none,5,1
3350,116_104,False,none,5,2
3351,116_104,False,none,5,3
3352,116_216,False,none,0,0
3353,116_216,False,none,0,1
3354,116_216,False,none,0,2
3355,116_216,False,none,0,3
3356,116_216,False,none,2,0
3357,116_216,False,none,2,1
3358,116_216,False,none,2,2
3359,116_216,False,none,2,3
3360,116_216,False,none,3,0
3361,116_216,False,none,3,1
3362,116_216,False,none,3,2
3363,116_216,False,none,3,3
3364,116_216,False,none,4,0
3365,116_216,False,none,4,1
3366,116_216,False,none,4,2
3367,116_216,False,none,4,3
3368,116_216,False,none,5,0
3369,116_216,False,none,5,1
3370,116_216,False,none,5,2
3371,116_216,False,none,5,3
3372,116_241,False,none,0,0
3373,116_241,False,none,0,1
3374,116_241,False,none,0,2
3375,116_241,False,none,0,3
3376,116_241,False,none,1,0
3377,116_241,False,none,1,1
3378,116_241,False,none,1,2
3379,116_241,False,none,1,3
3380,116_241,False,none,2,0
3381,116_241,False,none,2,1
3382,116_241,False,none,2,2
3383,116_241,False,none,2,3
3384,116_241,False,none,3,0
3385,116_241,False,none,3,1
3386,116_241,False,none,3,2
3387,116_241,False,none,3,3
3388,116_241,False,none,4,0
3389,116_241,False,none,4,1
3390,116_241,False,none,4,2
3391,116_241,False,none,4,3
3392,116_241,False,none,5,0
3393,116_241,False,none,5,1
3394,116_241,False,none,5,2
3395,116_241,False,none,5,3
3396,116_135,False,none,0,0
3397,116_135,False,none,0,1
3398,116_135,False,none,0,2
3399,116_135,False,none,0,3
3400,116_135,False,none,2,0
3401,116_135,False,none,2,1
3402,116_135,False,none,2,2
3403,116_135,False,none,2,3
3404,116_135,False,none,3,0
3405,116_135,False,none,3,1
3406,116_135,False,none,3,2
3407,116_135,False,none,3,3
3408,116_135,False,none,4,0
3409,116_135,False,none,4,1
3410,116_135,False,none,4,2
3411,116_135,False,none,4,3
3412,116_135,False,none,5,0
3413,116_135,False,none,5,1
3414,116_135,False,none,5,2
3415,116_135,False,none,5,3
3416,116_207,False,none,0,0
3417,116_207,False,none,0,1
3418,116_207,False,none,0,2
3419,116_207,False,none,0,3
3420,116_225,False,none,0,0
3421,116_225,False,none,0,1
3422,116_225,False,none,0,2
3423,116_225,False,none,0,3
3424,116_225,False,none,1,0
3425,116_225,False,none,1,1
3426,116_225,False,none,1,2
3427,116_225,False,none,1,3
3428,116_225,False,none,2,0
3429,116_225,False,none,2,1
3430,116_225,False,none,2,2
3431,116_225,False,none,2,3
3432,116_225,False,none,3,0
3433,116_225,False,none,3,1
3434,116_225,False,none,3,2
3435,116_225,False,none,3,3
3436,116_225,False,none,4,0
3437,116_225,False,none,4,1
3438,116_225,False,none,4,2
3439,116_225,False,none,4,3
3440,116_225,False,none,5,0
3441,116_225,False,none,5,1
3442,116_225,False,none,5,2
3443,116_225,False,none,5,3
3444,116_303,False,none,0,0
3445,116_303,False,none,0,1
3446,116_303,False,none,0,2
3447,116_303,False,none,0,3
3448,116_303,False,none,1,0
3449,116_303,False,none,1,1
3450,116_303,False,none,1,2
3451,116_303,False,none,1,3
3452,116_303,False,none,3,0
3453,116_303,False,none,3,1
3454,116_303,False,none,3,2
3455,116_303,False,none,3,3
3456,116_303,False,none,4,0
3457,116_303,False,none,4,1
3458,116_303,False,none,4,2
3459,116_303,False,none,4,3
3460,116_238,False,none,0,0
3461,116_238,False,none,0,1
3462,116_238,False,none,0,2
3463,116_238,False,none,0,3
3464,116_238,False,none,1,0
3465,116_238,False,none,1,1
3466,116_238,False,none,1,2
3467,116_238,False,none,1,3
3468,116_238,False,none,3,0
3469,116_238,False,none,3,1
3470,116_238,False,none,3,2
3471,116_238,False,none,3,3
3472,116_238,False,none,4,0
3473,116_238,False,none,4,1
3474,116_238,False,none,4,2
3475,116_238,False,none,4,3
3476,116_238,False,none,5,0
3477,116_238,False,none,5,1
3478,116_238,False,none,5,2
3479,116_238,False,none,5,3
3480,117_315,False,none,3,0
3481,117_315,False,none,3,1
3482,117_315,False,none,3,2
3483,117_315,False,none,3,3
3484,117_128,False,none,0,0
3485,117_128,False,none,0,1
3486,117_128,False,none,0,2
3487,117_128,False,none,0,3
3488,117_128,False,none,1,0
3489,117_128,False,none,1,1
3490,117_128,False,none,1,2
3491,117_128,False,none,1,3
3492,117_128,False,none,2,0
3493,117_128,False,none,2,1
3494,117_128,False,none,2,2
3495,117_128,False,none,2,3
3496,117_128,False,none,3,0
3497,117_128,False,none,3,1
3498,117_128,False,none,3,2
3499,117_128,False,none,3,3
3500,117_243,False,none,0,0
3501,117_243,False,none,0,1
3502,117_243,False,none,0,2
3503,117_243,False,none,0,3
3504,117_243,False,none,1,0
3505,117_243,False,none,1,1
3506,117_243,False,none,1,2
3507,117_243,False,none,1,3
3508,117_243,False,none,2,0
3509,117_243,False,none,2,1
3510,117_243,False,none,2,2
